Target_Role,Job Title,Company,Job URL,Required_Degree,Extracted_Skills
IT Service Manager,,Extracted,https://rooster.jobs/jobs/900310,Not Specified / Equivalent Experience,"['Documentation', 'SQL', 'Change Management', 'KPI Tracking', 'Reporting', 'Zendesk', 'Opsgenie']"
IT Service Manager,,Extracted,https://rooster.jobs/jobs/900311,Degree in Information Systems,"['ServiceNow', 'Change Management', 'SQL', 'PagerDuty', 'Jira Service Management', 'KPI Tracking', 'Agile']"
IT Service Manager,,Extracted,https://rooster.jobs/jobs/900312,Not Specified / Equivalent Experience,"['Reporting', 'ServiceNow', 'Remedy', 'SLA Management', 'KPI Tracking', 'Documentation', 'Opsgenie']"
IT Service Manager,,Extracted,https://rooster.jobs/jobs/900313,Degree in Electrical Engineering,"['Remedy', 'Zendesk', 'Risk Management', 'Reporting', 'ITIL', 'Stakeholder Management', 'ServiceNow', 'ManageEngine', 'KPI Tracking', 'Documentation']"
IT Service Manager,,Extracted,https://rooster.jobs/jobs/900314,Master in Information Technology,"['SQL', 'ITIL', 'Documentation', 'ServiceNow', 'Reporting', 'Zendesk', 'Jira Service Management', 'Freshservice']"
IT Service Manager,,Extracted,https://rooster.jobs/jobs/900315,Master in Information Technology,"['ITIL', 'KPI Tracking', 'Risk Management', 'Reporting', 'Change Management', 'Jira Service Management', 'ManageEngine', 'Excel', 'Agile']"
IT Service Manager,,Extracted,https://rooster.jobs/jobs/900316,Bachelor in Electronics Engineering,"['Reporting', 'Opsgenie', 'Stakeholder Management', 'Jira Service Management', 'Incident Management', 'SQL', 'PagerDuty', 'ITIL']"
IT Service Manager,,Extracted,https://rooster.jobs/jobs/900317,Not Specified / Equivalent Experience,"['Documentation', 'Zendesk', 'KPI Tracking', 'Risk Management', 'Freshservice', 'ServiceNow', 'SQL']"
IT Service Manager,,Extracted,https://rooster.jobs/jobs/900318,Bachelor in Electronics Engineering,"['Opsgenie', 'SQL', 'Agile', 'ManageEngine', 'Excel', 'Incident Management', 'SLA Management', 'Documentation']"
IT Service Manager,,Extracted,https://rooster.jobs/jobs/900319,Degree in Information Systems,"['ServiceNow', 'Documentation', 'Incident Management', 'Risk Management', 'Jira Service Management', 'Stakeholder Management', 'ITIL', 'Remedy', 'SLA Management', 'Change Management', 'SQL']"
IT Service Manager,,Extracted,https://rooster.jobs/jobs/900320,Bachelor in Computer Engineering,"['Stakeholder Management', 'Documentation', 'SLA Management', 'Opsgenie', 'Excel', 'Incident Management', 'ServiceNow', 'PagerDuty', 'Agile']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900321,Degree in Computer Engineering,"['Simulink', 'COMSOL', 'OpenFOAM', 'MATLAB', 'Python', 'Agile', 'Physics Modelling', 'Research', 'Testing', 'Visualization', 'Adams', 'Mathematics']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900322,Master in Information Technology,"['Research', 'Simulink', 'Testing', 'Amesim', 'C++', 'OpenFOAM', 'ANSYS', 'Mathematics', 'Python', 'Visualization', 'Adams']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900323,Not Specified / Equivalent Experience,"['COMSOL', 'Research', 'Python', 'Adams', 'C++', 'Modelica', 'AVL']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900324,Degree in Computer Engineering,"['Git', 'MATLAB', 'COMSOL', 'Research', 'ANSYS', 'Visualization', 'Physics Modelling', 'Linux', 'CarSim', 'Mathematics']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900325,Bachelor in Mathematics,"['MATLAB', 'Research', 'Adams', 'Agile', 'Linux', 'Physics Modelling']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900326,Not Specified / Equivalent Experience,"['Git', 'CarSim', 'Adams', 'Research', 'dSPACE', 'Simulink', 'Mathematics']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900327,Bachelor in Mathematics,"['Simulink', 'C++', 'Mathematics', 'Physics Modelling', 'Testing', 'CarSim']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900328,Degree in Computer Engineering,"['OpenFOAM', 'ANSYS', 'Mathematics', 'AVL', 'C++', 'Testing']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900329,Degree in Computer Science,"['Documentation', 'Physics Modelling', 'CarSim', 'Data Analysis', 'Python', 'MATLAB', 'C++']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900330,Bachelor in Electronics Engineering,"['ANSYS', 'Linux', 'COMSOL', 'C++', 'Python', 'Simulink', 'Adams', 'Mathematics', 'Documentation', 'Data Analysis']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900331,Not Specified / Equivalent Experience,"['MATLAB', 'Amesim', 'CarSim', 'Data Analysis', 'Visualization', 'Agile', 'Mathematics', 'Python', 'ANSYS', 'Testing', 'C++']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900332,Degree in Electrical Engineering,"['COMSOL', 'Mathematics', 'CarSim', 'Visualization', 'Simulink', 'Documentation']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900333,Bachelor in Mathematics,"['Visualization', 'COMSOL', 'Python', 'OpenFOAM', 'Amesim', 'Modelica', 'CarSim', 'Mathematics', 'C++']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900334,Master in Information Technology,"['Simulink', 'Physics Modelling', 'Visualization', 'Documentation', 'Git', 'Python', 'Modelica', 'Mathematics']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900335,Bachelor in Engineering,"['COMSOL', 'Linux', 'dSPACE', 'Modelica', 'Git', 'Physics Modelling', 'Amesim', 'Python']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900336,Degree in Electrical Engineering,"['Data Analysis', 'Amesim', 'Visualization', 'Research', 'Agile', 'Simulink', 'Mathematics', 'dSPACE']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900337,Degree in Electrical Engineering,"['CarSim', 'Documentation', 'Testing', 'Physics Modelling', 'OpenFOAM', 'Research', 'Git', 'Amesim', 'COMSOL', 'Visualization']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900338,Bachelor in Mathematics,"['AVL', 'C++', 'Python', 'Documentation', 'Modelica']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900339,Degree in Computer Engineering,"['OpenFOAM', 'Git', 'dSPACE', 'Testing', 'COMSOL', 'Visualization', 'Agile', 'Modelica', 'AVL', 'Mathematics', 'Linux']"
Simulation Engineer,,Extracted,https://rooster.jobs/jobs/900340,Bachelor in Computer Science,"['COMSOL', 'Documentation', 'dSPACE', 'Agile', 'Mathematics', 'Python', 'Linux', 'Data Analysis', 'ANSYS']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900341,Degree in Information Systems,"['Agile', 'SAP HANA', 'Documentation', 'SAP S/4HANA', 'Security', 'Oracle', 'Excel', 'SAP Cloud ALM', 'Backup & Recovery']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900342,Bachelor in Engineering,"['Backup & Recovery', 'Oracle', 'Excel', 'Linux', 'SAP BW', 'Transport Management System', 'Performance Tuning', 'Agile', 'Troubleshooting', 'SAP S/4HANA']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900343,Master in Information Technology,"['CCMS', 'Agile', 'ABAP', 'Security', 'Troubleshooting', 'Documentation', 'Windows Server', 'SAP Fiori', 'SAP NetWeaver', 'SAP Cloud ALM', 'Backup & Recovery', 'SQL']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900344,Bachelor in Engineering,"['Agile', 'SAP BW', 'Monitoring', 'Troubleshooting', 'Backup & Recovery', 'Windows Server', 'Documentation', 'SQL', 'CCMS', 'Transport Management System']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900345,Not Specified / Equivalent Experience,"['Oracle', 'Performance Tuning', 'Security', 'SAP HANA', 'Backup & Recovery', 'Agile', 'SAP NetWeaver', 'SAP BW', 'Excel', 'Windows Server']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900346,Degree in Software Engineering,"['SAP S/4HANA', 'Performance Tuning', 'Backup & Recovery', 'Security', 'Documentation', 'ABAP']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900347,Not Specified / Equivalent Experience,"['Transport Management System', 'SQL', 'Monitoring', 'SAP NetWeaver', 'ABAP', 'Backup & Recovery', 'SAP Fiori', 'SAP S/4HANA']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900348,Degree in Computer Engineering,"['Troubleshooting', 'Transport Management System', 'Solution Manager', 'Agile', 'Security', 'SAP BW', 'Monitoring', 'Oracle', 'ABAP']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900349,Degree in Software Engineering,"['Oracle', 'Documentation', 'Security', 'SQL', 'Performance Tuning', 'Monitoring', 'SAP NetWeaver', 'Solution Manager']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900350,Bachelor in Engineering,"['Troubleshooting', 'Documentation', 'SAP Cloud ALM', 'Windows Server', 'Agile', 'Security', 'SAP BW', 'Performance Tuning', 'SAP Fiori']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900351,Bachelor in Electronics Engineering,"['ABAP', 'Windows Server', 'SQL', 'Performance Tuning', 'Documentation', 'Monitoring', 'SAP NetWeaver', 'Security']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900352,Degree in Software Engineering,"['SQL', 'Linux', 'SAP BW', 'Monitoring', 'Backup & Recovery', 'Solution Manager', 'Performance Tuning', 'ABAP', 'Agile', 'Documentation']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900353,Bachelor in Electronics Engineering,"['Excel', 'SAP HANA', 'SAP S/4HANA', 'Oracle', 'Linux', 'Monitoring', 'Performance Tuning', 'ABAP']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900354,Degree in Computer Engineering,"['Troubleshooting', 'Documentation', 'Monitoring', 'Transport Management System', 'SAP NetWeaver', 'SAP BW', 'Linux', 'Performance Tuning', 'SAP HANA', 'Oracle']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900355,Not Specified / Equivalent Experience,"['Solution Manager', 'Backup & Recovery', 'Monitoring', 'Oracle', 'SQL', 'Security', 'Performance Tuning', 'SAP Fiori']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900356,Bachelor in Computer Science,"['SAP NetWeaver', 'SAP HANA', 'Security', 'SQL', 'Excel', 'Linux', 'Oracle']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900357,Degree in Information Systems,"['SAP S/4HANA', 'Monitoring', 'SQL', 'SAP Fiori', 'Performance Tuning']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900358,Bachelor in Computer Science,"['SAP S/4HANA', 'Agile', 'SAP BW', 'Windows Server', 'Security', 'Transport Management System']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900359,Bachelor in Engineering,"['Backup & Recovery', 'Agile', 'Performance Tuning', 'Windows Server', 'SAP Cloud ALM', 'ABAP', 'Monitoring', 'SAP NetWeaver', 'Linux']"
SAP Basis Administrator,,Extracted,https://rooster.jobs/jobs/900360,Not Specified / Equivalent Experience,"['CCMS', 'Windows Server', 'Agile', 'SAP BW', 'Linux', 'Solution Manager', 'SAP NetWeaver', 'SAP Fiori', 'SQL']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900361,Bachelor in Engineering,"['Alerting', 'Datadog', 'AWS', 'Git', 'Distributed Tracing', 'Zipkin', 'Linux', 'Docker', 'New Relic', 'Jaeger']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900362,Bachelor in Mathematics,"['OpenTelemetry', 'Log Management', 'Loki', 'Zipkin', 'Jaeger', 'Go', 'CI/CD', 'Grafana']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900363,Degree in Software Engineering,"['Datadog', 'Docker', 'Agile', 'New Relic', 'Distributed Tracing', 'Linux', 'Zipkin', 'Python', 'CI/CD']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900364,Bachelor in Computer Engineering,"['Docker', 'New Relic', 'Prometheus', 'Go', 'Loki', 'AWS', 'SQL']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900365,Degree in Information Systems,"['Docker', 'Distributed Tracing', 'SQL', 'Git', 'Agile', 'Jaeger', 'Grafana']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900366,Not Specified / Equivalent Experience,"['Datadog', 'CI/CD', 'Docker', 'Linux', 'SQL', 'Kubernetes', 'Go', 'New Relic', 'Dynatrace', 'AWS']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900367,Degree in Electrical Engineering,"['Datadog', 'Jaeger', 'Kubernetes', 'OpenTelemetry', 'New Relic', 'Docker', 'Alerting', 'Log Management', 'SQL', 'Distributed Tracing', 'Elastic Stack']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900368,Bachelor in Computer Science,"['Log Management', 'Dynatrace', 'Elastic Stack', 'Python', 'OpenTelemetry', 'Kubernetes', 'InfluxDB', 'Git', 'Jaeger']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900369,Not Specified / Equivalent Experience,"['Alerting', 'Docker', 'Kubernetes', 'Python', 'New Relic', 'Jaeger', 'Go', 'Git']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900370,Master in Computer Science,"['SQL', 'Git', 'CI/CD', 'Loki', 'New Relic', 'Alerting', 'Dynatrace', 'Kubernetes', 'Agile', 'Prometheus', 'Zipkin', 'AWS']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900371,Bachelor in Engineering,"['Elastic Stack', 'Grafana', 'CI/CD', 'AWS', 'Prometheus', 'Loki', 'Git']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900372,Bachelor in Computer Engineering,"['Elastic Stack', 'Loki', 'Go', 'Distributed Tracing', 'Jaeger', 'AWS', 'Log Management']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900373,Bachelor in Electronics Engineering,"['AWS', 'Grafana', 'Alerting', 'Prometheus', 'Elastic Stack', 'Agile', 'Loki', 'Jaeger', 'SQL', 'Go']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900374,Bachelor in Engineering,"['SQL', 'Go', 'Linux', 'Datadog', 'Kubernetes', 'Agile', 'OpenTelemetry', 'Distributed Tracing']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900375,Bachelor in Computer Engineering,"['Go', 'Dynatrace', 'Python', 'Docker', 'New Relic', 'Distributed Tracing', 'Linux', 'Agile', 'Elastic Stack']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900376,Degree in Computer Engineering,"['Distributed Tracing', 'SQL', 'Agile', 'Loki', 'New Relic', 'Log Management', 'Go', 'Zipkin', 'InfluxDB', 'Jaeger', 'Linux', 'Kubernetes']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900377,Bachelor in Computer Engineering,"['CI/CD', 'Go', 'Datadog', 'InfluxDB', 'Python', 'Log Management', 'Jaeger', 'Zipkin']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900378,Degree in Computer Engineering,"['Linux', 'Alerting', 'Elastic Stack', 'Loki', 'Python', 'New Relic', 'Datadog', 'Go']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900379,Bachelor in Computer Engineering,"['Agile', 'Go', 'CI/CD', 'AWS', 'InfluxDB', 'New Relic', 'Python', 'OpenTelemetry', 'Datadog']"
Observability Engineer,,Extracted,https://rooster.jobs/jobs/900380,Bachelor in Engineering,"['Jaeger', 'Linux', 'Loki', 'InfluxDB', 'SQL', 'Docker', 'Zipkin']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900381,Master in Information Technology,"['Python', 'Toxiproxy', 'Steadybit', 'Chaos Blade', 'Monitoring', 'Pumba', 'CI/CD', 'SRE', 'AWS Fault Injection']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900382,Bachelor in Mathematics,"['Chaos Monkey', 'Networking', 'Steadybit', 'Toxiproxy', 'Agile', 'Git', 'Linux', 'Chaos Blade', 'Kubernetes', 'CI/CD']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900383,Not Specified / Equivalent Experience,"['Gremlin', 'Chaos Monkey', 'Steadybit', 'Python', 'SRE', 'Linux', 'CI/CD', 'Kubernetes', 'Chaos Toolkit', 'AWS Fault Injection', 'Distributed Systems', 'Git']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900384,Not Specified / Equivalent Experience,"['Chaos Monkey', 'Chaos Toolkit', 'Linux', 'Distributed Systems', 'Agile', 'Go', 'Git', 'Chaos Blade', 'Pumba', 'SRE', 'Gremlin', 'Networking']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900385,Not Specified / Equivalent Experience,"['Steadybit', 'AWS Fault Injection', 'Chaos Blade', 'Linux', 'Networking', 'Chaos Monkey', 'Incident Response', 'Kubernetes', 'Python', 'LitmusChaos']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900386,Bachelor in Mathematics,"['Gremlin', 'AWS Fault Injection', 'Chaos Blade', 'Toxiproxy', 'SRE', 'Kubernetes', 'Docker', 'AWS', 'LitmusChaos', 'Go']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900387,Degree in Software Engineering,"['Chaos Blade', 'CI/CD', 'AWS Fault Injection', 'Monitoring', 'Git', 'Gremlin', 'LitmusChaos', 'Distributed Systems']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900388,Bachelor in Information Technology,"['Linux', 'Monitoring', 'Chaos Blade', 'Go', 'Python', 'Kubernetes', 'Chaos Monkey', 'Git']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900389,Bachelor in Computer Science,"['Agile', 'Docker', 'Linux', 'LitmusChaos', 'Kubernetes', 'Toxiproxy']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900390,Bachelor in Engineering,"['SRE', 'Go', 'Gremlin', 'Python', 'AWS', 'Docker', 'Pumba', 'Agile']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900391,Degree in Software Engineering,"['SRE', 'Chaos Toolkit', 'Kubernetes', 'Go', 'Networking', 'Monitoring', 'Toxiproxy', 'Linux', 'Python']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900392,Degree in Software Engineering,"['AWS', 'Docker', 'Go', 'Toxiproxy', 'Chaos Toolkit', 'Git', 'Kubernetes', 'Linux', 'Python']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900393,Bachelor in Cybersecurity,"['Distributed Systems', 'Gremlin', 'Pumba', 'Git', 'Chaos Toolkit', 'AWS', 'Kubernetes', 'Monitoring', 'Go', 'Agile']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900394,Degree in Software Engineering,"['Chaos Monkey', 'Steadybit', 'CI/CD', 'Distributed Systems', 'Chaos Toolkit', 'Chaos Blade', 'Docker', 'AWS', 'Linux', 'AWS Fault Injection']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900395,Master in Information Technology,"['CI/CD', 'Agile', 'Incident Response', 'Pumba', 'LitmusChaos']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900396,Bachelor in Information Technology,"['Pumba', 'Incident Response', 'Chaos Monkey', 'Chaos Blade', 'Chaos Toolkit', 'Git', 'Linux', 'Agile']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900397,Not Specified / Equivalent Experience,"['SRE', 'LitmusChaos', 'Chaos Monkey', 'Git', 'Networking', 'Docker', 'Chaos Blade', 'Gremlin']"
Chaos Engineering Specialist,,Extracted,https://rooster.jobs/jobs/900398,Master in Computer Science,"['Go', 'LitmusChaos', 'Incident Response', 'Steadybit', 'Distributed Systems', 'Chaos Blade', 'SRE', 'Git', 'AWS', 'Networking', 'Toxiproxy', 'AWS Fault Injection']"
